184.5954742,1563.889427
185.0452748,1562.867301
185.4951298,1561.845153
185.945039,1561.845153
186.3950025,1561.845153
186.8450203,1558.778577
187.2950923,1562.867301
187.7452185,1561.845153
188.1953989,1562.867301
188.6456335,1561.845153
189.0959222,1563.889427
189.546265,1561.845153
189.9966619,1563.889427
190.4471129,1567.97771
190.8976179,1566.955672
191.3481769,1563.889427
191.79879,1562.867301
192.249457,1565.933612
192.7001779,1561.845153
193.1509528,1564.911531
193.6017815,1562.867301
194.0526642,1562.867301
194.5036006,1560.822983
194.9545909,1563.889427
195.4056351,1560.822983
195.8567329,1563.889427
196.3078846,1563.889427
196.75909,1565.933612
197.210349,1564.911531
197.6616618,1559.800791
198.1130282,1558.778577
198.5644483,1562.867301
199.0159219,1564.911531
199.4674492,1563.889427
199.91903,1559.800791
200.3706644,1562.867301
200.8223522,1560.822983
201.2740936,1562.867301
201.7258884,1563.889427
202.1777367,1563.889427
202.6296384,1562.867301
203.0815935,1561.845153
203.5336019,1565.933612
203.9856637,1563.889427
204.4377788,1567.97771
204.8899472,1564.911531
205.3421689,1561.845153
205.7944439,1558.778577
206.2467721,1563.889427
206.6991534,1564.911531
207.151588,1561.845153
207.6040757,1562.867301
208.0566166,1562.867301
208.5092105,1563.889427
208.9618576,1561.845153
209.4145576,1567.97771
209.8673108,1564.911531
210.3201169,1560.822983
210.7729761,1561.845153
211.2258881,1567.97771
211.6788532,1562.867301
212.1318711,1561.845153
212.584942,1558.778577
213.0380657,1563.889427
213.4912422,1563.889427
213.9444716,1564.911531
214.3977538,1564.911531
214.8510887,1566.955672
215.3044764,1562.867301
215.7579168,1561.845153
216.2114099,1562.867301
216.6649557,1564.911531
217.1185542,1565.933612
217.5722052,1560.822983
218.0259089,1558.778577
218.4796652,1565.933612
218.933474,1565.933612
219.3873353,1565.933612
219.8412492,1560.822983
220.2952155,1564.911531
220.7492343,1559.800791
221.2033056,1558.778577
221.6574292,1560.822983
222.1116053,1558.778577
222.5658337,1562.867301
223.0201144,1560.822983
223.4744475,1565.933612
223.9288328,1560.822983
224.3832705,1565.933612
224.8377603,1564.911531
225.2923024,1562.867301
225.7468967,1565.933612
226.2015432,1561.845153
226.6562418,1560.822983
227.1109925,1560.822983
227.5657953,1562.867301
228.0206503,1562.867301
228.4755572,1559.800791
228.9305162,1562.867301
229.3855272,1559.800791
229.8405902,1562.867301
230.2957052,1562.867301
230.750872,1563.889427
231.2060908,1559.800791
231.6613615,1562.867301
232.116684,1563.889427
232.5720584,1562.867301
233.0274846,1563.889427
233.4829626,1562.867301
233.9384923,1566.955672
234.3940738,1564.911531
234.849707,1562.867301
235.3053919,1559.800791
235.7611285,1563.889427
236.2169167,1565.933612
236.6727565,1565.933612
237.128648,1565.933612
237.584591,1564.911531
238.0405855,1566.955672
238.4966316,1560.822983
238.9527292,1561.845153
239.4088783,1561.845153
239.8650788,1567.97771
240.3213308,1560.822983
240.7776341,1567.97771
241.2339889,1560.822983
241.690395,1562.867301
242.1468524,1567.97771
242.6033612,1565.933612
243.0599212,1560.822983
243.5165325,1562.867301
243.973195,1560.822983
244.4299088,1562.867301
244.8866737,1567.97771
245.3434899,1565.933612
245.8003571,1563.889427
246.2572755,1563.889427
246.714245,1566.955672
247.1712655,1561.845153
247.6283371,1562.867301
248.0854597,1561.845153
248.5426333,1563.889427
248.9998579,1563.889427
249.4571335,1563.889427
249.9144599,1565.933612
250.3718373,1562.867301
250.8292656,1561.845153
251.2867447,1563.889427
251.7442746,1563.889427
252.2018554,1563.889427
252.6594869,1561.845153
253.1171692,1566.955672
253.5749022,1562.867301
254.032686,1565.933612
254.4905204,1562.867301
254.9484055,1562.867301
255.4063412,1565.933612
255.8643276,1565.933612
256.3223645,1564.911531
256.780452,1564.911531
257.2385901,1563.889427
257.6967787,1564.911531
258.1550178,1564.911531
258.6133073,1565.933612
259.0716473,1563.889427
259.5300377,1565.933612
259.9884785,1560.822983
260.4469697,1566.955672
260.9055113,1565.933612
261.3641032,1563.889427
261.8227454,1560.822983
262.2814378,1563.889427
262.7401806,1566.955672
263.1989735,1562.867301
263.6578167,1560.822983
264.11671,1562.867301
264.5756536,1566.955672
265.0346472,1565.933612
265.493691,1558.778577
265.9527848,1565.933612
266.4119288,1562.867301
266.8711227,1564.911531
267.3303667,1558.778577
267.7896607,1562.867301
268.2490046,1567.97771
268.7083985,1564.911531
269.1678423,1561.845153
269.627336,1562.867301
270.0868796,1563.889427
270.546473,1563.889427
271.0061163,1562.867301
271.4658094,1560.822983
271.9255522,1563.889427
272.3853448,1554.689499
272.8451871,1566.955672
273.3050792,1564.911531
273.7650209,1561.845153
274.2250122,1562.867301
274.6850532,1567.97771
275.1451439,1562.867301
275.6052841,1563.889427
276.0654738,1563.889427
276.5257131,1562.867301
276.9860019,1568.999725
277.4463403,1563.889427
277.906728,1561.845153
278.3671653,1562.867301
278.8276519,1564.911531
279.2881879,1562.867301
279.7487733,1561.845153
280.2094081,1565.933612
280.6700922,1563.889427
281.1308255,1561.845153
281.5916082,1562.867301
282.0524401,1561.845153
282.5133212,1562.867301
282.9742515,1562.867301
283.435231,1561.845153
283.8962597,1560.822983
284.3573375,1562.867301
284.8184644,1559.800791
285.2796404,1561.845153
285.7408654,1558.778577
286.2021395,1563.889427
286.6634626,1561.845153
287.1248347,1566.955672
287.5862557,1564.911531
288.0477257,1564.911531
288.5092446,1563.889427
288.9708124,1560.822983
289.4324291,1559.800791
289.8940946,1561.845153
290.3558089,1566.955672
290.817572,1564.911531
291.2793839,1562.867301
291.7412446,1566.955672
292.2031539,1559.800791
