184.5954742,1563.889427
185.0452748,1565.933612
185.4951298,1562.867301
185.945039,1562.867301
186.3950025,1564.911531
186.8450203,1562.867301
187.2950923,1561.845153
187.7452185,1563.889427
188.1953989,1559.800791
188.6456335,1559.800791
189.0959222,1559.800791
189.546265,1561.845153
189.9966619,1564.911531
190.4471129,1565.933612
190.8976179,1564.911531
191.3481769,1563.889427
191.79879,1562.867301
192.249457,1566.955672
192.7001779,1560.822983
193.1509528,1562.867301
193.6017815,1562.867301
194.0526642,1563.889427
194.5036006,1558.778577
194.9545909,1566.955672
195.4056351,1561.845153
195.8567329,1562.867301
196.3078846,1561.845153
196.75909,1564.911531
197.210349,1565.933612
197.6616618,1559.800791
198.1130282,1559.800791
198.5644483,1560.822983
199.0159219,1563.889427
199.4674492,1563.889427
199.91903,1567.97771
200.3706644,1562.867301
200.8223522,1566.955672
201.2740936,1560.822983
201.7258884,1563.889427
202.1777367,1562.867301
202.6296384,1563.889427
203.0815935,1564.911531
203.5336019,1562.867301
203.9856637,1560.822983
204.4377788,1562.867301
204.8899472,1563.889427
205.3421689,1563.889427
205.7944439,1559.800791
206.2467721,1561.845153
206.6991534,1562.867301
207.151588,1565.933612
207.6040757,1560.822983
208.0566166,1561.845153
208.5092105,1562.867301
208.9618576,1563.889427
209.4145576,1562.867301
209.8673108,1563.889427
210.3201169,1560.822983
210.7729761,1560.822983
211.2258881,1565.933612
211.6788532,1559.800791
212.1318711,1564.911531
212.584942,1565.933612
213.0380657,1564.911531
213.4912422,1560.822983
213.9444716,1560.822983
214.3977538,1564.911531
214.8510887,1565.933612
215.3044764,1557.756341
215.7579168,1563.889427
216.2114099,1563.889427
216.6649557,1564.911531
217.1185542,1565.933612
217.5722052,1561.845153
218.0259089,1558.778577
218.4796652,1567.97771
218.933474,1567.97771
219.3873353,1563.889427
219.8412492,1560.822983
220.2952155,1564.911531
220.7492343,1564.911531
221.2033056,1560.822983
221.6574292,1561.845153
222.1116053,1561.845153
222.5658337,1564.911531
223.0201144,1564.911531
223.4744475,1561.845153
223.9288328,1563.889427
224.3832705,1563.889427
224.8377603,1566.955672
225.2923024,1560.822983
225.7468967,1564.911531
226.2015432,1564.911531
226.6562418,1564.911531
227.1109925,1560.822983
227.5657953,1562.867301
228.0206503,1558.778577
228.4755572,1563.889427
228.9305162,1562.867301
229.3855272,1563.889427
229.8405902,1565.933612
230.2957052,1563.889427
230.750872,1563.889427
231.2060908,1563.889427
231.6613615,1563.889427
232.116684,1559.800791
232.5720584,1565.933612
233.0274846,1561.845153
233.4829626,1561.845153
233.9384923,1566.955672
234.3940738,1565.933612
234.849707,1558.778577
235.3053919,1564.911531
235.7611285,1560.822983
236.2169167,1563.889427
236.6727565,1563.889427
237.128648,1564.911531
237.584591,1563.889427
238.0405855,1564.911531
238.4966316,1562.867301
238.9527292,1563.889427
239.4088783,1558.778577
239.8650788,1560.822983
240.3213308,1564.911531
240.7776341,1568.999725
241.2339889,1558.778577
241.690395,1556.734082
242.1468524,1562.867301
242.6033612,1563.889427
243.0599212,1563.889427
243.5165325,1563.889427
243.973195,1562.867301
244.4299088,1561.845153
244.8866737,1565.933612
245.3434899,1561.845153
245.8003571,1564.911531
246.2572755,1561.845153
246.714245,1565.933612
247.1712655,1561.845153
247.6283371,1562.867301
248.0854597,1565.933612
248.5426333,1562.867301
248.9998579,1564.911531
249.4571335,1561.845153
249.9144599,1561.845153
250.3718373,1562.867301
250.8292656,1561.845153
251.2867447,1561.845153
251.7442746,1566.955672
252.2018554,1562.867301
252.6594869,1564.911531
253.1171692,1562.867301
253.5749022,1562.867301
254.032686,1562.867301
254.4905204,1565.933612
254.9484055,1563.889427
255.4063412,1562.867301
255.8643276,1560.822983
256.3223645,1561.845153
256.780452,1564.911531
257.2385901,1560.822983
257.6967787,1561.845153
258.1550178,1565.933612
258.6133073,1560.822983
259.0716473,1562.867301
259.5300377,1562.867301
259.9884785,1559.800791
260.4469697,1568.999725
260.9055113,1564.911531
261.3641032,1566.955672
261.8227454,1562.867301
262.2814378,1565.933612
262.7401806,1563.889427
263.1989735,1563.889427
263.6578167,1567.97771
264.11671,1562.867301
264.5756536,1563.889427
265.0346472,1563.889427
265.493691,1562.867301
265.9527848,1561.845153
266.4119288,1561.845153
266.8711227,1563.889427
267.3303667,1562.867301
267.7896607,1559.800791
268.2490046,1559.800791
268.7083985,1562.867301
269.1678423,1566.955672
269.627336,1559.800791
270.0868796,1564.911531
270.546473,1560.822983
271.0061163,1564.911531
271.4658094,1560.822983
271.9255522,1562.867301
272.3853448,1561.845153
272.8451871,1565.933612
273.3050792,1563.889427
273.7650209,1562.867301
274.2250122,1563.889427
274.6850532,1563.889427
275.1451439,1560.822983
275.6052841,1561.845153
276.0654738,1560.822983
276.5257131,1566.955672
276.9860019,1563.889427
277.4463403,1565.933612
277.906728,1562.867301
278.3671653,1562.867301
278.8276519,1563.889427
279.2881879,1564.911531
279.7487733,1561.845153
280.2094081,1561.845153
280.6700922,1563.889427
281.1308255,1563.889427
281.5916082,1563.889427
282.0524401,1560.822983
282.5133212,1562.867301
282.9742515,1563.889427
283.435231,1563.889427
283.8962597,1562.867301
284.3573375,1563.889427
284.8184644,1563.889427
285.2796404,1563.889427
285.7408654,1564.911531
286.2021395,1562.867301
286.6634626,1558.778577
287.1248347,1563.889427
287.5862557,1561.845153
288.0477257,1562.867301
288.5092446,1562.867301
288.9708124,1564.911531
289.4324291,1565.933612
289.8940946,1560.822983
290.3558089,1565.933612
290.817572,1559.800791
291.2793839,1560.822983
